54.295133,44.718192,36.484205,37.192412,37.136046,38.758369,42.630728,43.592448,43.279459,42.905856,41.713944,39.009829,38.025733,37.259598,36.452421,35.066695,35.136073,35.635387,34.954035,33.251576,31.822583,31.033205,29.955172,28.811436,28.040090,28.712974,29.151960,29.070681,28.978411,28.825053,31.469490,37.256068,43.003466,48.302357,53.222191,53.567369,49.247546,42.053555,41.343362,43.705218,43.161890,40.429609,41.250016,46.382020,50.656885,58.657206,63.393394,63.165748,58.437386,50.303600,40.343474,34.893485,33.827942,36.109008,36.147140,33.987743
14.921998,14.466957,11.184643,11.967244,12.636716,11.866784,10.455523,10.313797,12.755972,13.881580,11.829298,8.304816,7.590271,6.907341,7.252440,7.947950,10.638675,13.362636,13.795043,12.069075,9.061959,7.070782,7.170659,7.931659,7.775361,8.653475,8.589824,7.985367,7.961610,7.830140,8.346542,10.787230,14.739475,14.094122,11.224766,9.626292,9.472920,11.401960,11.498950,9.361478,8.420312,9.070613,11.554290,12.424323,11.306889,12.197020,12.660425,12.491622,11.873090,9.950564,5.874852,5.542602,2.342557,0.848460,0.761156,1.977851
1.041432,1.454773,2.690592,3.570549,3.891879,2.616198,1.644247,1.902548,2.819568,1.589919,-0.546043,-3.209867,-3.254590,-3.317875,-3.175247,-1.871402,1.892845,5.067522,6.347976,6.136758,5.316043,4.490985,3.886445,3.608330,3.259089,3.954364,4.165970,3.590312,3.181274,3.011374,0.396126,0.742282,4.167816,5.947605,6.351713,6.455685,6.464720,5.518458,4.154067,3.429291,3.425880,4.003509,4.984211,5.220066,6.569714,6.624558,6.112279,5.051232,3.498456,3.308308,4.631114,4.187273,3.727248,3.800354,3.903624,3.369265
3.556648,3.492247,3.469017,3.507460,4.038571,3.467825,3.013059,3.603701,4.509797,4.709702,4.782822,3.905299,3.839379,3.411625,2.778702,2.550892,4.774218,6.245233,6.071966,5.356304,4.528144,4.403584,4.659620,4.834763,4.429142,5.012711,5.925683,5.869221,5.220123,4.640796,2.382202,1.769750,2.319476,4.104721,5.896982,7.180023,7.805791,5.305412,2.971099,3.172003,3.307744,3.501201,4.399222,4.737175,3.713882,2.731457,3.443077,4.121942,4.155286,3.104747,4.032072,3.550375,1.340946,0.639431,1.014529,1.289516
2.175599,2.639219,1.658390,1.379146,0.651893,1.328417,2.294813,2.388201,2.547918,3.790537,4.077967,3.296148,3.216253,3.403844,2.879322,2.529711,3.700789,4.285252,4.275594,3.642608,3.061092,3.130630,3.309718,3.220406,2.795625,3.299900,3.504396,3.241887,3.165965,3.001545,1.930549,2.409908,2.529395,0.570776,0.843617,1.309090,0.929484,0.132660,1.798716,2.104449,2.185837,2.305567,2.161570,2.454279,3.181395,2.025959,1.668753,1.691638,1.890743,2.297129,3.890631,3.228218,2.758936,2.356555,2.304508,2.179465
2.026607,2.155428,2.187568,1.704601,1.290174,1.911453,2.856049,2.844966,1.921422,1.465305,1.796305,2.232110,2.208228,1.793015,1.275077,1.558797,2.515037,2.106743,1.971137,2.025784,2.346204,2.941752,3.052599,2.891370,3.112046,3.608965,3.525881,3.270652,3.133553,2.789950,1.765081,0.979457,1.047396,2.638690,2.889261,2.599559,1.734878,1.723246,1.949647,2.119919,2.472218,3.073494,2.306073,1.452442,1.399782,1.349824,1.686135,2.251919,2.456589,1.844258,2.678328,2.842365,2.160439,1.799303,1.911896,2.061878
0.781221,1.194709,1.751955,1.171253,0.975889,0.588453,0.332391,0.154460,0.033815,-0.102615,0.399519,1.203092,0.971603,1.207780,1.452645,1.536707,1.195168,-0.273445,-0.884028,-0.393160,0.684346,1.381560,1.617716,1.640466,1.820381,2.323199,2.423544,2.126635,1.866177,1.726655,1.910031,1.165870,0.786963,1.127080,1.325537,0.650164,-0.376862,0.420457,2.023107,2.524555,2.476297,2.006626,1.331346,1.260157,2.190571,2.115431,1.569774,1.407385,1.683065,1.908432,2.549070,2.448338,1.639694,0.862188,0.814056,1.014525
1.079754,1.790255,2.943089,2.784900,2.428889,1.411501,0.858482,0.566977,0.863114,1.126094,0.897709,1.658845,1.328804,1.602765,2.237582,2.049689,0.917052,0.114319,-0.113852,0.288171,0.847928,1.058259,1.466374,1.410299,1.596674,1.983045,2.032087,1.626429,1.322345,1.635576,2.588457,2.116155,1.469775,0.718488,1.150164,1.094747,1.225781,2.066550,2.907139,3.083555,2.613829,1.473801,0.851772,1.205686,1.321126,2.208887,2.563686,1.996146,0.547571,-0.086492,2.065759,2.192351,2.315853,2.084220,1.835535,1.690643
1.506782,1.808011,1.351544,1.739314,2.363835,2.943985,2.986889,2.465935,1.370418,0.297876,-0.132647,0.700764,0.554062,0.825328,1.054973,0.738616,-0.110873,-0.632008,-0.225547,0.218434,0.333835,0.429098,1.253408,1.398038,1.282166,0.991459,0.578345,0.324657,0.381533,0.686819,0.711263,-0.282653,-0.365783,0.549729,0.734376,0.693302,1.301022,2.549658,2.657111,2.222433,1.854314,1.319340,0.859082,0.814854,0.639343,0.998194,1.203846,1.068231,0.454924,0.154371,1.630732,1.803799,0.811691,0.768674,0.838605,0.557562
1.042157,1.462795,0.868313,1.142147,1.589352,1.864894,1.126926,0.587257,0.072361,0.063857,0.502306,2.083332,2.193329,2.176299,2.335318,1.810911,0.508476,0.046309,-0.297810,-0.333991,0.464001,0.791051,1.340527,1.369657,1.483230,1.093160,0.559660,0.503155,1.003418,1.184050,0.681224,0.286869,0.344707,0.020414,-0.232987,-0.052550,0.761897,1.597377,1.289654,0.883248,0.883426,0.936895,0.630862,0.821692,1.372977,0.982221,0.693024,1.060243,1.263850,1.463375,1.477284,1.291934,0.917088,0.897437,1.270182,1.608330
