80.545740,73.071232,69.446432,68.494596,68.429474,67.025032,63.869952,60.318160,57.442622,53.023368,48.031513,45.008266,43.491642,43.566111,43.964572,43.626747,43.726345,47.020884,49.234154,51.136539,53.783725,54.970760,62.490346,67.508299,67.544865,64.218309,59.599106,54.420280,50.291307,48.153930,47.450609,57.507475,68.224810,72.220198,69.906751,60.837810,53.390239,55.224327,61.922541,65.109235,63.278878,61.980834,63.159428,63.635738,62.618461,59.469480,53.551541,45.693956,41.338211,40.924274,40.309537,39.540585,40.670309,42.402271,44.524054,46.686034
4.494737,-1.270906,-2.499556,-2.945817,-2.836482,-2.490652,-1.601691,-0.096990,2.190887,4.641308,6.662477,6.383014,6.000392,6.347952,6.577218,6.458208,5.346322,5.160921,6.357744,7.788374,8.184177,7.673341,4.294698,4.270039,5.236880,6.236682,6.381395,6.459351,6.595449,6.673712,6.504226,11.412336,11.218794,10.067120,9.198973,8.537241,6.928842,3.495614,6.210174,10.411666,14.175205,15.037220,15.934252,17.135050,17.388075,16.844872,16.134335,13.480439,9.991403,7.883112,6.978705,7.503732,8.554011,8.940706,7.127352,4.116712
1.869969,0.401599,-0.869972,-0.934413,-0.521806,-0.325701,-0.345570,-0.109317,0.172030,0.289979,1.886735,3.229121,2.826465,2.696339,2.839235,2.275039,1.586268,1.725521,1.930660,0.931954,0.297997,0.266724,-0.644690,-0.694212,-0.421075,-0.224227,-0.135954,-0.137617,0.243523,1.235318,2.530695,3.729528,1.915532,1.484029,1.471258,1.534391,0.510722,1.978513,1.804297,0.714953,-0.001616,0.501973,-0.332751,-0.945504,-1.150404,-0.990107,0.805897,3.073945,3.158425,2.348970,2.056343,1.976401,0.246132,-1.494500,-1.492234,-0.234862
-0.749265,0.980461,0.276642,0.296209,0.520441,0.600420,0.656230,0.673766,1.186214,1.932261,2.626249,3.317970,2.938925,2.780177,2.765348,2.448274,2.146673,2.140499,1.697603,0.372978,-0.586488,0.197329,2.320344,2.405950,2.257081,2.025069,2.170486,2.349169,2.288333,2.301956,2.549053,2.013843,0.977116,0.583626,0.571723,0.978396,1.602321,1.462907,0.707864,-0.415991,-1.655550,-3.087754,-4.135434,-4.725419,-4.811661,-3.947929,-1.913746,1.140908,3.189277,3.165550,3.392941,3.239266,2.698426,2.291800,2.209406,2.480958
-2.017730,0.781095,0.662327,0.868431,1.112126,1.078767,0.888438,0.603021,1.064892,1.425942,1.584228,1.757110,1.759473,1.863323,1.952867,1.762002,0.934875,0.194768,-0.161670,0.172321,-0.444951,-1.108937,-0.826927,-0.846417,-0.864656,-0.593813,-0.093637,0.027529,0.288790,1.042323,1.417718,-0.644513,-1.107196,-0.923988,-0.521671,0.031423,0.038400,0.972165,1.149122,1.455284,1.928942,0.925568,0.978100,1.479247,1.086288,0.169681,-0.341654,0.078165,1.804638,1.572403,1.709798,1.796656,2.126016,2.484314,2.482169,2.002341
-0.343881,1.212357,0.980710,0.838494,0.806997,1.055277,1.044521,0.843075,0.736769,1.265824,1.563121,1.559798,1.661548,2.372481,2.633876,2.192029,1.747567,1.712327,1.670300,1.332842,0.905490,0.515432,0.507649,0.340004,0.291679,0.561803,0.947246,1.033490,1.246821,1.840672,2.037199,-0.246762,-0.587372,-0.621278,-0.481883,-0.314410,0.346916,1.037243,1.037028,1.006387,0.835203,1.459359,2.128055,2.400407,2.576651,2.491478,2.507227,1.956786,2.676618,3.045246,3.068427,2.781799,2.296419,1.793587,1.249929,1.143869
0.130287,0.875620,1.114793,0.923355,0.774920,1.053333,1.150125,0.859091,1.061972,1.358798,0.925943,0.631420,1.039685,1.574740,1.646661,1.012597,0.784007,0.831917,1.001057,0.197493,-0.399150,0.246763,0.338053,-0.054966,-0.249204,-0.349182,0.074832,0.608389,0.744451,0.992467,1.352252,0.474461,0.425652,0.631388,1.015438,1.401722,1.400235,0.988876,0.236732,-0.197580,-0.646086,-0.552601,-0.471427,-0.412845,-0.381022,-0.318910,0.041433,0.486822,1.155814,1.235657,1.251053,1.167540,0.843451,0.867599,1.288995,1.302127
0.591642,0.887463,0.688932,0.408576,0.314519,0.814428,1.326600,1.350850,1.494124,2.058471,1.869773,1.584968,1.672703,1.860882,1.921230,1.911234,1.398953,0.819792,0.901469,1.091902,1.338578,1.580286,1.035140,0.905775,1.233917,1.690286,2.181123,2.656170,2.708033,2.056029,1.424298,0.589312,0.926436,1.131958,1.419425,1.774161,2.468096,1.392254,0.653128,0.688903,0.632217,-0.524688,-0.998775,-0.858854,-0.838616,-0.908608,-0.564221,0.447822,1.535985,2.045619,2.001786,1.861225,1.732859,1.834023,1.602946,1.524230
-0.289577,0.349338,0.248778,0.283248,0.494753,0.742640,0.873192,0.962888,0.884256,0.606656,0.701599,1.117242,1.253704,1.213498,1.226491,1.353158,1.016370,0.405131,0.574008,1.401919,1.717038,1.581319,0.581942,0.370246,0.532840,0.554284,0.844782,1.257921,1.313642,1.412953,1.405028,-0.967180,-2.055379,-2.043208,-1.738771,-1.218199,-0.298283,0.180879,-0.124317,0.048737,-0.380905,-1.038195,-0.876603,-0.589043,-0.707289,-1.030130,-0.957851,-0.434257,-0.209512,0.430449,0.872362,1.167659,1.146296,1.179549,1.503445,1.429960
-0.036654,0.509886,1.065751,1.314506,1.292030,1.228107,1.233219,1.076959,0.816301,0.956144,0.882437,0.968150,0.984642,0.942420,1.172382,1.244597,0.803438,-0.091444,0.204191,1.290662,1.639853,1.615745,0.958727,0.939258,1.069089,0.923219,0.717958,0.985513,1.493951,1.383884,0.623334,-0.204304,0.195435,0.397172,0.609073,0.717806,0.552554,0.037647,-0.787061,-0.964137,-0.536851,0.324426,0.758098,0.795314,0.610861,0.228844,0.284654,0.396797,0.221083,0.659238,1.046911,1.458943,2.009555,2.094596,1.755576,1.373918
-0.616411,0.131203,0.449907,0.356575,0.409386,0.472128,0.713377,1.213341,1.275005,0.930565,0.685582,0.675956,0.562984,0.748880,1.076800,1.024952,0.650645,0.078976,0.295720,0.500067,0.604644,0.670704,0.280389,0.550552,0.880944,0.890132,0.386670,0.605246,1.075223,1.215047,0.937415,0.536956,-0.099075,-0.358296,-0.275382,0.034438,0.052296,0.203326,-0.213930,-0.559092,-0.879237,-1.254745,-1.452517,-1.419551,-1.272168,-1.000635,-0.453162,-0.082193,-0.025917,0.701761,1.302229,1.604327,1.318496,1.079731,1.052362,0.846414
-0.536445,0.549822,0.870699,0.499922,0.684269,0.856142,0.952601,0.948643,0.677304,0.652114,1.104765,1.040512,0.908253,0.805338,1.086030,1.207689,0.738083,0.404578,0.607370,0.853392,1.217745,1.156676,0.862882,0.905274,0.778911,0.667895,0.714632,0.976982,1.353441,1.331345,0.920197,-0.482251,-0.999135,-0.751192,-0.366937,0.057690,-0.386667,-0.306864,0.160233,0.311206,0.540038,0.204672,-0.529454,-0.708951,-0.824370,-0.978312,-0.704395,0.056362,0.378464,0.920802,1.299912,1.444819,1.242361,1.178079,1.329713,1.351508
-0.578362,0.351922,0.954275,0.784304,0.684293,0.476550,0.478431,0.727034,0.681578,0.622234,0.512029,0.807173,1.273035,1.190785,1.103639,0.935663,0.403289,0.312593,0.384691,0.354136,0.618239,0.777625,0.759904,0.783892,0.744868,0.717528,0.628476,0.955519,1.360753,1.240990,0.665426,0.619297,0.842529,0.853714,1.068834,1.303761,0.343687,0.053034,0.310082,0.601403,0.488813,-0.107639,-0.169390,-0.027402,-0.178643,-0.471318,-0.158480,0.159485,0.212834,0.601290,0.813003,1.111782,1.238282,1.177285,1.135094,0.785518
-0.025885,-0.016699,0.701176,0.870926,0.718964,0.735328,1.075132,1.152493,0.949351,0.908682,0.812085,0.740001,0.985090,1.001534,1.100452,0.969959,0.601157,0.460736,0.534730,0.741245,0.718905,0.630690,0.745608,0.744617,0.771451,0.524220,0.228466,0.673955,0.846631,0.491952,0.421321,0.553314,-0.007502,0.075631,0.401392,1.020262,1.552446,1.084488,0.550907,0.516256,0.336994,0.166812,0.335509,0.241661,0.121661,0.211987,0.631772,0.797786,0.732778,1.097840,1.065585,0.914377,1.061529,1.037255,0.657919,0.357212
-0.061562,0.099149,0.643665,0.607616,0.406069,0.448975,0.642733,0.745038,0.638540,0.520145,0.506116,0.764233,1.018855,0.719904,0.616935,0.834433,0.647108,0.152038,0.062806,0.626208,0.757413,0.528136,0.145391,0.051341,0.289726,0.670071,1.134117,1.281256,1.268409,1.220653,0.812707,0.479058,0.513947,0.580423,0.835978,1.154414,1.102008,0.859713,0.278198,0.243226,0.493223,0.736289,0.730257,0.766895,0.836203,0.735767,0.747796,0.999022,0.821025,0.583020,0.475380,0.507532,0.955502,1.169681,0.897283,0.676291
-0.050301,0.131762,0.097120,0.546106,0.765066,0.549693,0.472194,0.661326,0.964010,1.083058,0.900492,1.059208,0.946493,0.553803,0.431676,0.469794,0.571586,0.422253,0.323276,0.595672,0.944322,0.911349,0.173131,-0.040507,0.025350,0.143714,0.581823,0.839254,1.040457,0.984577,0.802527,-0.540266,-0.682213,-0.486656,-0.275476,-0.157090,0.330622,0.455262,0.298511,0.351782,0.052597,-0.606726,-0.804961,-0.436570,-0.388331,-0.422178,0.000158,0.692132,0.557449,0.527989,0.556531,0.458321,0.355780,0.655227,0.829900,0.552877
